entry,patch,KillCredit1,KillCredit2,modelid_1,modelid_2,modelid_3,modelid_4,name,subname,gossip_menu_id,minlevel,maxlevel,minhealth,maxhealth,minmana,maxmana,armor,faction_A,faction_H,npcflag,speed_walk,speed_run,scale,rank,mindmg,maxdmg,dmgschool,attackpower,dmg_multiplier,baseattacktime,rangeattacktime,unit_class,unit_flags,dynamicflags,family,trainer_type,trainer_spell,trainer_class,trainer_race,minrangedmg,maxrangedmg,rangedattackpower,type,type_flags,lootid,pickpocketloot,skinloot,resistance1,resistance2,resistance3,resistance4,resistance5,resistance6,spell1,spell2,spell3,spell4,PetSpellDataId,mingold,maxgold,AIName,MovementType,InhabitType,Civilian,RacialLeader,RegenHealth,equipment_id,trainer_id,vendor_id,MechanicImmuneMask,SchoolImmuneMask,flags_extra,ScriptName
6501,0,0,0,5241,0,0,0,Stegodon,,0,52,53,7276,7550,0,0,3136,14,14,0,1.1,1.14286,0.0,1,316.0,408.0,0,238,1.0,1208,2000,1,64,0,0,0,0,0,0,57.4128,78.9426,100,1,8,6501,0,6501,0,0,0,0,0,0,6268,15652,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6502,0,0,0,5287,0,0,0,Plated Stegodon,,0,52,54,7083,8024,0,0,4710,14,14,0,1.1,1.14286,0.0,1,310.0,400.0,0,244,1.0,1216,2000,1,64,0,0,0,0,0,0,56.7312,78.0054,100,1,8,6502,0,6502,0,0,0,0,0,0,14102,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6503,0,0,0,5288,0,0,0,Spiked Stegodon,,0,53,54,7546,7576,0,0,3190,14,14,0,1.1,1.14286,0.0,1,328.0,421.0,0,244,1.0,1200,2000,1,64,0,0,0,0,0,0,58.08,79.86,100,1,8,6503,0,6503,0,0,0,0,0,0,14102,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6504,0,0,0,5289,0,0,0,Thunderstomp Stegodon,,0,54,55,7578,7654,0,0,3244,14,14,0,1.1,1.14286,0.0,1,335.0,432.0,0,248,1.0,1191,2000,1,64,0,0,0,0,0,0,58.688,80.696,100,1,8,6504,0,6504,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6505,0,0,0,5242,0,0,0,Ravasaur,,0,48,49,2826,2835,0,0,2921,48,48,0,1.1,1.14286,0.0,0,81.0,101.0,0,220,1.0,1500,2000,1,0,0,0,0,0,0,0,61.9344,85.1598,100,1,0,6505,0,6505,0,0,0,0,0,0,13443,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6506,0,0,0,5290,0,0,0,Ravasaur Runner,,0,49,50,3038,3288,0,0,2955,48,48,0,1.1,1.14286,0.0,0,83.0,103.0,0,226,1.0,1500,2000,1,0,0,0,0,0,0,0,62.8672,86.4424,100,1,0,6506,0,6506,0,0,0,0,0,0,3417,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,0,0,0,generic_spell_ai
6507,0,0,0,5292,0,0,0,Ravasaur Hunter,,0,49,50,2922,2988,0,0,2979,48,48,0,1.1,1.14286,0.0,0,83.0,103.0,0,226,1.0,1500,2000,1,0,0,0,0,0,0,0,62.8672,86.4424,100,1,0,6507,0,6507,0,0,0,0,0,0,3604,13443,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6508,0,0,0,5291,0,0,0,Venomhide Ravasaur,,0,50,51,2950,3319,0,0,3031,48,48,0,1.1,1.14286,0.0,0,85.0,106.0,0,230,1.0,1500,2000,1,0,0,0,0,0,0,0,63.7824,87.7008,100,1,0,6508,0,6508,0,0,0,0,0,0,14108,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6509,0,0,0,11634,0,0,0,Bloodpetal Lasher,,0,48,49,2842,3213,0,0,2916,7,7,0,1.1,1.14286,0.0,0,108.0,134.0,0,220,1.0,2000,2000,1,0,0,0,0,0,0,0,61.9344,85.1598,100,4,0,6509,0,0,0,0,0,0,0,0,6607,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6510,0,0,0,11635,0,0,0,Bloodpetal Flayer,,0,51,52,3084,3205,0,0,3080,7,7,0,1.1,1.14286,0.0,0,114.0,142.0,0,234,1.0,2000,2000,1,0,0,0,0,0,0,0,65.56,90.145,100,4,0,6510,0,0,0,0,0,0,0,0,14112,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6511,0,0,0,11633,0,0,0,Bloodpetal Thresher,,0,49,50,2843,3010,0,0,2972,7,7,0,1.1,1.14286,0.0,0,110.0,137.0,0,226,1.0,2000,2000,1,0,0,0,0,0,0,0,62.8672,86.4424,100,4,0,6511,0,0,0,0,0,0,0,0,3417,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6512,0,0,0,11636,0,0,0,Bloodpetal Trapper,,0,52,53,3563,3825,0,0,3136,7,7,0,1.1,1.14286,0.0,0,118.0,146.0,0,238,1.0,2000,2000,1,0,0,0,0,0,0,0,66.4224,91.3308,100,4,0,6512,0,0,0,0,0,0,0,0,11922,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6513,0,0,0,5294,0,0,0,Un'Goro Stomper,,0,51,52,3223,3322,0,0,3108,72,72,0,1.1,1.14286,0.0,0,87.0,109.0,0,234,1.0,2000,2000,1,0,0,9,0,0,0,0,65.56,90.145,100,1,1,6513,0,6513,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6514,0,0,0,844,0,0,0,Un'Goro Gorilla,,0,50,51,3233,3372,0,0,3052,72,72,0,1.1,1.14286,0.0,0,87.0,107.0,0,230,1.0,2000,2000,1,0,0,9,0,0,0,0,64.68,88.935,100,1,1,6514,0,6514,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,0,0,0,
6516,0,0,0,5244,0,0,0,Un'Goro Thunderer,,0,52,53,3338,3420,0,0,3163,72,72,0,1.1,1.14286,0.0,0,89.0,111.0,0,238,1.0,2000,2000,1,0,0,9,0,0,0,0,66.4224,91.3308,100,1,1,6516,0,6516,0,0,0,0,0,0,0,0,0,0,9053,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6517,0,0,0,1549,0,0,0,Tar Beast,,0,50,51,2946,3004,0,0,3025,16,16,0,1.1,1.14286,0.0,0,112.0,139.0,0,230,1.0,2000,2000,1,0,0,0,0,0,0,0,68.0944,93.6298,100,4,0,6517,0,0,0,0,51,0,0,0,0,0,0,0,0,103,140,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6518,0,0,0,9010,0,0,0,Tar Lurker,,0,52,54,3176,3299,0,0,3162,16,16,0,1.1,1.14286,0.0,0,119.0,150.0,0,244,1.0,2000,2000,1,0,0,0,0,0,0,0,71.2272,97.9374,100,4,0,6518,0,0,0,0,51,0,0,0,7279,0,0,0,0,111,150,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6519,0,0,0,480,0,0,0,Tar Lord,,0,53,54,2648,2742,1982,2041,2588,16,16,0,1.1,1.14286,0.0,0,112.0,139.0,0,244,1.0,2000,2000,2,0,0,0,0,0,0,0,70.4704,96.8968,100,4,0,6519,0,0,0,0,51,0,0,0,12747,11640,0,0,0,99,135,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6520,0,0,0,1070,0,0,0,Scorching Elemental,,0,53,54,2632,2758,1982,2041,2588,91,91,0,1.1,1.14286,0.0,0,56.0,69.0,2,244,1.0,2000,2000,2,0,0,0,0,0,0,0,68.0944,93.6298,100,4,0,6520,0,0,0,-1,0,0,0,0,13878,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,646016863,0,32,
6521,0,0,0,5488,0,0,0,Living Blaze,,0,54,55,3417,3568,0,0,3244,91,91,0,1.1,1.14286,0.0,0,61.0,75.0,2,248,1.0,2000,2000,1,0,0,0,0,0,0,0,68.0944,93.6298,100,4,0,6521,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,25094,0,32,
6522,0,0,0,5346,0,0,0,Andron Gant,,0,15,15,622,622,0,0,20,71,71,2,1.1,1.14286,0.0,1,52.0,68.0,0,74,1.0,1550,2000,1,37376,0,0,0,0,0,0,20.46,28.1325,100,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,220,0,0,0,0,2,
6523,0,0,0,825,0,0,0,Dark Iron Rifleman,,0,27,28,2461,2641,0,0,1114,54,54,0,1.05,1.14286,0.0,1,129.0,166.0,0,116,1.0,1425,2000,1,32768,0,0,0,0,0,0,35.1008,48.2636,100,7,8,6523,6523,0,0,0,0,0,0,100,7891,8996,0,0,0,153,205,EventAI,1,3,0,0,1,2013,0,0,0,0,0,
6527,0,0,0,3018,0,0,0,Tar Creeper,,0,51,52,2441,2487,1864,1923,2500,16,16,0,1.1,1.14286,0.0,0,108.0,134.0,0,234,1.0,2000,2000,2,0,0,0,0,0,0,0,71.2272,97.9374,100,4,0,6527,0,0,0,0,51,0,0,0,5568,744,6751,0,0,91,124,EventAI,1,3,0,0,1,0,0,0,16384,0,0,
6546,0,0,0,5375,0,0,0,Tabetha,,0,62,62,4079,4079,6015,6015,4091,35,35,3,1.25,1.14286,0.0,0,174.0,224.0,0,284,1.0,2000,2000,8,768,0,0,0,0,0,0,203.77,104.278,100,7,0,0,0,0,0,10,10,10,10,10,0,0,0,0,0,0,0,,0,3,0,0,1,1748,0,0,0,0,2,npc_tabetha
6547,0,0,0,1027,0,0,0,Suffering Victim,,0,25,25,735,735,0,0,1009,68,68,0,1.1,1.14286,0.0,0,31.0,40.0,0,106,1.0,2000,2000,1,32768,0,0,0,0,0,0,35.6224,48.9808,100,7,0,6547,6547,0,0,0,0,0,0,0,0,0,0,0,0,35,50,,1,3,0,0,1,0,0,0,0,0,2,
6548,0,0,0,5374,0,0,0,Magus Tirth,,0,51,51,3632,3632,0,0,3026,35,35,7,1.1,1.14286,0.0,0,87.0,112.0,0,230,1.0,2000,2000,1,768,0,0,0,0,0,0,67.32,92.565,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,1219,0,0,0,0,2,
6549,0,0,0,5048,0,0,0,Demon of the Orb,,0,40,40,4618,4618,0,0,1964,90,90,0,1.0,1.14286,0.0,1,193.0,249.0,0,156,1.0,1341,1475,0,0,0,0,0,0,0,0,47.2,64.9,100,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,354,,0,3,0,0,1,0,0,0,0,0,0,
6550,0,0,0,14252,0,0,0,Mana Surge,,0,40,40,1403,1403,0,0,1800,189,189,0,1.14,1.14286,0.0,0,59.0,70.0,6,156,1.0,1610,1771,0,0,0,0,0,0,0,0,56.672,77.924,100,4,0,0,0,0,0,40,40,40,40,-1,0,0,0,0,0,29,147,EventAI,0,3,0,0,1,0,0,0,16384,0,64,
6551,0,0,0,11090,0,0,0,Gorishi Wasp,,0,51,52,3229,3563,0,0,3108,310,310,0,1.1,1.14286,0.0,0,87.0,109.0,0,234,1.0,2000,2000,1,0,0,0,0,0,0,0,64.68,88.935,100,10,0,6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6552,0,0,0,11091,0,0,0,Gorishi Worker,,0,51,52,2837,3423,0,0,3108,310,310,0,1.1,1.14286,0.0,0,149.0,185.0,0,234,1.0,2800,2000,1,0,0,0,0,0,0,0,64.68,88.935,100,10,0,6552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6553,0,0,0,11087,0,0,0,Gorishi Reaver,,0,51,53,3023,3693,0,0,3163,310,310,0,1.1,1.14286,0.0,0,89.0,112.0,0,238,1.0,2000,2000,1,0,0,0,0,0,0,0,63.7824,87.7008,100,10,0,6553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6554,0,0,0,11088,0,0,0,Gorishi Stinger,,0,52,53,3262,3454,0,0,3163,310,310,0,1.1,1.14286,0.0,0,89.0,111.0,0,238,1.0,2000,2000,1,0,0,0,0,0,0,0,65.56,90.145,100,10,0,6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6555,0,0,0,11089,0,0,0,Gorishi Tunneler,,0,52,53,3144,3739,0,0,3163,310,310,0,1.1,1.14286,0.0,0,89.0,111.0,0,238,1.0,2000,2000,1,0,0,0,0,0,0,0,65.56,90.145,100,10,0,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6556,0,0,0,11140,0,0,0,Muculent Ooze,,0,48,50,2587,2950,0,0,2999,14,14,0,1.1,1.14286,0.0,0,82.0,105.0,0,226,1.0,2000,2000,1,0,0,0,0,0,0,0,71.9664,98.9538,100,10,0,6556,6556,0,0,0,0,0,0,100,0,0,0,0,0,95,129,,1,3,0,0,1,0,0,0,0,0,0,
6557,0,0,0,4754,0,0,0,Primal Ooze,,0,50,52,3101,3505,0,0,3108,14,14,0,1.1,1.14286,0.0,0,88.0,110.0,0,234,1.0,2000,2000,1,0,0,0,0,0,0,0,71.9664,98.9538,100,10,0,6557,6557,0,0,0,0,0,0,0,0,0,0,0,0,103,140,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6559,0,0,0,1146,0,0,0,Glutinous Ooze,,0,52,54,3134,3484,0,0,3216,14,14,0,1.1,1.14286,0.0,0,90.0,114.0,0,244,1.0,2000,2000,1,0,0,0,0,0,0,0,71.9664,98.9538,100,10,0,6559,6559,0,0,0,0,0,0,100,0,0,0,0,0,113,153,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6560,0,0,0,8395,0,0,0,Stone Guardian,,0,60,61,9124,9413,0,0,4906,7,7,0,1.1,1.14286,0.0,1,361.0,467.0,0,278,1.0,1166,2000,1,64,0,0,0,0,0,0,172.1,240.07,100,4,8,6560,0,0,0,0,0,0,0,0,0,0,0,0,0,503,661,,1,3,0,0,1,0,0,0,16384,0,0,
6566,0,0,0,10732,0,0,0,Estelle Gendry,,0,25,25,1240,1240,0,0,1009,71,71,1,1.1,1.14286,0.0,0,31.0,40.0,0,106,1.0,2000,2000,1,4608,0,0,0,0,0,0,38.72,53.24,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,730,0,0,0,0,2,npc_estelle_gendry
6567,0,0,0,5368,0,0,0,Ghok'kah,Tailoring Supplies,0,43,43,2766,2766,0,0,2311,85,85,6,1.25,1.14286,0.0,0,66.0,85.0,0,182,1.0,2000,2000,1,4608,0,0,0,0,0,0,59.7872,82.2074,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,536,0,0,0,0,2,
6568,0,0,0,7216,0,0,0,Vizzklick,Tailoring Supplies,0,50,50,3517,3517,0,0,2999,474,474,7,1.05,1.14286,0.0,0,85.0,109.0,0,226,1.0,2000,2000,1,0,0,0,0,0,0,0,66.44,91.355,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,542,0,0,0,0,2,
6569,0,0,0,5377,0,0,0,Gnoarn,,0,20,20,919,919,0,0,852,57,57,2,1.17,1.14286,1.15,0,24.0,31.0,0,90,1.0,2000,2000,1,4608,0,0,0,0,0,0,31.856,43.802,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
6570,0,0,0,10834,0,0,0,Fenwick Thatros,,0,16,16,355,355,0,0,20,21,21,0,0.94,1.14286,0.0,0,24.0,31.0,0,76,1.0,2000,2000,1,32768,0,0,0,0,0,0,28.6704,39.4218,100,7,2,6570,6570,0,0,0,0,0,0,0,0,0,0,0,0,18,29,EventAI,0,3,0,0,1,2014,0,0,0,0,0,
6574,0,0,0,5367,0,0,0,Jun'ha,Tailoring Supplies,0,31,31,1684,1684,0,0,1217,85,85,6,1.05,1.14286,0.0,0,42.0,53.0,0,126,1.0,2000,2000,1,4608,0,0,0,0,0,0,46.376,63.767,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,220,0,0,0,0,2,
6575,0,0,0,2467,0,0,0,Scarlet Trainee,,0,30,30,110,110,0,0,654,67,67,0,1.08,1.14286,0.0,0,64.0,75.0,0,122,1.0,1710,1881,0,0,0,0,0,0,0,0,42.1344,57.9348,100,7,0,6575,0,0,0,0,0,0,0,0,0,0,0,0,0,13,63,,1,3,0,0,1,0,0,0,0,0,0,mob_scarlet_trainee
6576,0,0,0,5366,0,0,0,Brienna Starglow,Tailoring Supplies,0,40,40,2471,2471,0,0,1890,79,79,6,1.1,1.14286,0.0,0,61.0,78.0,0,156,1.0,2000,2000,1,4608,0,0,0,0,0,0,56.672,77.924,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,1,0,0,1,0,0,0,0,0,2,
6577,0,0,0,5376,0,0,0,Bingles Blastenheimer,,0,16,16,695,695,0,0,20,57,57,2,1.15,1.14286,1.15,0,17.0,23.0,0,76,1.0,1850,2035,1,0,0,0,0,0,0,0,26.048,35.816,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
6579,0,0,0,5378,0,0,0,Shoni the Shilent,,0,17,17,748,748,0,0,20,57,57,2,1.15,1.14286,1.15,0,17.0,22.0,0,80,1.0,2000,2000,0,4608,0,0,0,0,0,0,27.5264,37.8488,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,738,0,0,0,0,2,
6581,0,0,0,11319,0,0,0,Ravasaur Matriarch,,0,50,50,2867,2867,0,0,2999,48,48,0,1.1,1.14286,0.0,4,280.0,361.0,0,226,1.0,1233,2000,1,0,0,0,0,0,0,0,55.3248,76.0716,100,1,0,6581,0,6581,0,0,0,0,0,0,3417,13445,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6582,0,0,0,11084,0,0,0,Clutchmother Zavas,,0,54,54,3273,3273,0,0,3216,310,310,0,1.1,1.14286,0.0,4,311.0,401.0,0,244,1.0,1200,2000,1,0,0,0,0,0,0,0,58.08,79.86,100,10,0,6582,0,100003,0,0,0,0,0,0,12097,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6583,0,0,0,10932,0,0,0,Gruff,,0,57,57,14409,14409,0,0,3380,14,14,0,1.1,1.14286,0.0,2,354.0,456.0,0,258,1.0,1175,2000,1,64,0,0,0,0,0,0,59.9488,82.4296,100,1,8,6583,0,100003,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6584,0,0,0,5305,0,0,0,King Mosh,,0,60,60,61040,61040,0,0,3791,14,14,0,2.0,2.0,0.0,2,663.0,879.0,0,272,1.0,1500,2000,1,64,0,0,0,0,0,0,0.0,0.0,0,1,8,6584,0,6584,0,0,0,0,0,0,14100,14331,15550,13847,0,3975,5196,EventAI,1,3,0,0,1,0,0,0,545267280,0,0,
6585,0,0,0,8129,0,0,0,Uhk'loc,,0,52,53,3075,3168,0,0,3136,72,72,0,1.1,1.14286,0.0,4,501.0,647.0,0,238,1.0,2000,2000,1,0,0,9,0,0,0,0,57.4128,78.9426,100,1,1,6585,0,6585,0,0,0,0,0,0,9128,10966,12555,0,9051,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6586,0,0,0,5307,0,0,0,Rokar Bladeshadow,,0,35,35,2016,2016,0,0,1373,85,85,3,1.1,1.14286,0.0,0,51.0,65.0,0,138,1.0,2000,1826,1,4608,0,0,0,0,0,0,51.128,70.301,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,523,0,0,0,0,2,
6606,0,0,0,7047,0,0,0,Overseer Glibby,,0,16,16,416,416,0,0,713,16,16,0,0.97,1.14286,0.0,0,25.0,31.0,0,76,1.0,2000,2000,1,0,0,0,0,0,0,0,28.6704,39.4218,100,7,0,6606,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,,1,1,0,0,1,0,0,0,0,0,0,
6607,0,0,0,9213,0,0,0,Harroc,,0,5,5,166,166,0,0,20,85,85,0,0.92,1.14286,0.0,0,6.0,8.0,0,52,1.0,2000,2156,1,4608,0,0,0,0,0,0,8.624,11.858,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,3,0,0,1,766,0,0,0,0,2,
6626,0,0,0,5369,0,0,0,"""Plucky"" Johnson",,0,1,1,64,64,0,0,20,189,189,0,1.0,1.14286,0.0,0,2.0,2.0,0,44,1.0,2000,2000,1,256,0,0,0,0,0,0,1.76,2.42,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,npc_plucky_johnson
6646,0,0,0,10042,0,0,0,Monnos the Elder,,0,54,54,16924,16924,0,0,3195,14,14,0,1.0,1.14286,0.0,2,233.0,317.0,0,244,1.0,1191,1310,0,0,0,0,0,0,0,0,58.688,80.696,100,5,8,6646,0,0,0,0,400,0,0,0,11876,5568,10101,0,0,617,810,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6647,0,0,0,2240,0,0,0,Magister Hawkhelm,,0,52,52,3065,3065,0,0,3052,14,14,0,1.0,1.14286,0.0,4,329.0,425.0,0,234,1.0,1183,1301,0,0,0,0,0,0,0,0,59.3256,81.5727,100,7,0,6647,0,0,0,0,0,0,0,0,6660,0,0,0,0,108,146,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6648,0,0,0,3212,0,0,0,Antilos,,0,50,50,7116,7116,0,0,2999,32,32,0,1.0,1.14286,0.0,4,280.0,361.0,0,226,1.0,1233,1356,0,0,0,0,0,0,0,0,55.3248,76.0716,100,1,0,6648,0,100003,0,0,0,0,0,0,13445,5708,20684,0,0,0,0,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6649,0,0,0,11261,0,0,0,Lady Sesspira,,0,51,51,2381,2381,1864,1864,2477,14,14,0,1.0,1.14286,0.0,4,329.0,425.0,0,230,1.0,1183,1301,0,0,0,0,0,0,0,0,59.3256,81.5727,100,7,0,6649,6649,0,0,0,0,0,0,0,15495,20299,15547,0,0,91,124,EventAI,1,3,0,0,1,274,0,0,0,0,0,
6650,0,0,0,11257,0,0,0,General Fangferror,,0,51,51,7343,7343,0,0,3052,14,14,0,1.0,1.14286,0.0,4,288.0,370.0,0,230,1.0,1225,1347,0,0,0,0,0,0,0,0,56.0352,77.0484,100,7,0,6650,0,0,0,0,0,0,0,0,18812,12057,0,0,0,101,137,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6651,0,0,0,1012,0,0,0,Gatekeeper Rageroar,,0,50,50,7116,7116,0,0,2999,414,414,0,1.1,1.14286,0.0,4,280.0,361.0,0,126,1.0,1233,2000,1,0,0,0,0,0,0,0,55.3248,76.0716,100,7,0,6651,6651,0,0,0,0,0,0,0,0,0,0,0,0,98,133,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6652,0,0,0,2687,0,0,0,Master Feardred,,0,52,52,7315,7315,0,0,3084,90,90,0,1.0,1.14286,0.0,4,87.0,109.0,0,234,1.0,1183,1301,0,0,0,0,0,0,0,0,59.3256,81.5727,100,3,0,6652,0,0,0,0,0,0,0,0,21073,0,0,0,0,113,152,EventAI,1,3,0,0,1,0,0,0,0,0,0,
6653,0,0,0,5379,0,0,0,Huge Toad,,0,1,1,64,64,0,0,20,188,188,0,1.05,1.14286,0.0,0,2.0,2.0,0,44,1.0,2000,2000,1,0,0,0,0,0,0,0,1.76,2.42,100,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,0,0,1,0,0,0,0,0,2,npc_critter
6667,0,0,0,5485,0,0,0,Gelkak Gyromast,,0,18,18,804,804,0,0,20,57,57,2,0.94,1.14286,1.15,0,21.0,26.0,0,84,1.0,2000,2000,1,4608,0,0,0,0,0,0,28.9872,39.8574,100,7,0,6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,667,0,0,0,0,2,
6668,0,0,0,5385,0,0,0,Lord Cyrik Blackforge,,0,23,23,634,634,0,0,957,57,57,0,0.97,1.14286,0.0,0,35.0,42.0,0,100,1.0,2000,2000,1,32768,0,0,0,0,0,0,35.6224,48.9808,100,7,0,6668,6668,0,0,0,0,0,0,0,0,0,0,0,0,30,43,,0,1,0,0,1,422,0,0,0,0,0,
6669,0,0,0,5386,0,0,0,The Threshwackonator 4100,The First Mate,0,20,20,1063,1063,0,0,852,35,35,1,0.94,1.14286,0.0,1,74.0,96.0,0,90,1.0,1508,2000,1,0,0,0,0,0,0,0,26.544,36.498,100,9,4104,6669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,8405008,0,0,npc_threshwackonator
6670,0,0,0,3264,0,0,0,Westfall Woodworker,,0,5,5,166,166,0,0,20,11,11,0,1.0,1.14286,0.0,0,6.0,8.0,0,52,1.0,2000,2000,1,4096,0,0,0,0,0,0,8.624,11.858,100,7,0,0,6670,0,0,0,0,0,0,0,0,0,0,0,0,35,51,,0,3,1,0,1,454,0,0,0,0,2,
6706,0,0,0,11479,0,0,0,Baritanas Skyriver,Hippogryph Master,6944,55,55,7423,7423,7071,7071,4500,79,79,11,1.02,1.14286,0.0,1,310.0,400.0,0,248,1.0,1216,2000,1,4608,0,0,0,0,0,0,58.872,80.949,100,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,1,0,0,1,1073,0,0,0,0,2,
6707,0,0,0,5528,0,0,0,Fahrad,Grand Master Rogue,0,60,60,3857,3857,0,0,8401,471,471,18,1.05,1.14286,0.0,0,164.0,212.0,0,272,1.0,2000,2000,1,512,0,0,0,0,0,0,74.448,102.366,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,2015,0,0,0,0,2,
6726,0,0,0,5406,0,0,0,Thalon,Wind Rider Master,6944,55,55,7423,7423,6762,6762,4500,105,105,11,1.02,1.14286,1.3,1,310.0,400.0,0,248,1.0,1233,2000,1,4608,0,0,0,0,0,0,57.4944,79.0548,100,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EventAI,0,1,0,0,1,886,0,0,1,0,2,
6727,0,0,0,5407,0,0,0,Innkeeper Brianna,Innkeeper,1291,30,30,1605,1605,0,0,1200,11,11,135,1.1,1.14286,0.0,0,42.0,53.0,0,122,1.0,1000,2000,1,4608,0,0,0,0,0,0,45.144,62.073,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
6728,0,0,0,5448,0,0,0,Narnie,,0,1,1,64,64,0,0,20,188,188,0,0.45,1.14286,0.0,0,2.0,2.0,0,44,1.0,2000,2000,1,768,0,0,0,0,0,0,1.76,2.42,100,1,0,0,0,100008,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,0,0,1,0,0,0,0,0,2,
6729,0,0,0,5465,0,0,0,Morridune,,16000,27,27,1380,1380,0,0,1097,35,35,1,1.06,1.14286,0.0,0,58.0,67.0,0,112,1.0,1740,1914,0,0,0,0,0,0,0,0,41.3424,56.8458,100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,53,EventAI,0,3,0,0,1,0,0,0,0,0,2,
